#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -      m
2022 01 01 04 45 00 1 4594.349
2022 01 01 04 30 00 1 4594.337
2022 01 01 04 15 00 1 4594.326
2022 01 01 04 00 00 1 4594.322
2022 01 01 03 45 00 1 4594.324
2022 01 01 03 30 00 1 4594.331
2022 01 01 03 15 00 1 4594.347
2022 01 01 03 00 00 1 4594.369
2022 01 01 02 45 00 1 4594.402
2022 01 01 02 30 00 1 4594.440
2022 01 01 02 15 00 1 4594.484
2022 01 01 02 00 00 1 4594.532
2022 01 01 01 45 00 1 4594.588
2022 01 01 01 30 00 1 4594.646
2022 01 01 01 15 00 1 4594.710
2022 01 01 01 00 00 1 4594.774
2022 01 01 00 45 00 1 4594.839
2022 01 01 00 30 00 1 4594.902
2022 01 01 00 15 00 1 4594.964
2022 01 01 00 00 00 1 4595.021
